article,available,color,desc,gender,icon,id,img_author,img_link,keywords,name,num_jobs,plural_pt,url
false,true,#9edae5,"Supervisors Glassware, Pottery and the Like",false,/static/img/icons/cbo/cbo_7.png,7502,,,false,Glass and Ceramic Supervisors,1365,true,profiles/cbo/7502/
false,true,#9edae5,Jewelers and Gem Cutters,false,/static/img/icons/cbo/cbo_7.png,7510,,,"Gems, Metals, Gold",Jewelers,4251,true,profiles/cbo/7510/
false,true,#9edae5,Artisans of Precious and Semi-Precious,false,/static/img/icons/cbo/cbo_7.png,7511,,,false,Precious Stone Artisans,9337,true,profiles/cbo/7511/
false,true,#9edae5,"Blowers, Molders and Shapers of Glasses and Related",false,/static/img/icons/cbo/cbo_7.png,7521,,,"Glass Molders, Glass Shapers",Glassblowers,2094,true,profiles/cbo/7521/
false,true,#9edae5,Workers Processing of Flat Glass,false,/static/img/icons/cbo/cbo_7.png,7522,,,false,Glass Processing Workers,8940,true,profiles/cbo/7522/
false,true,#9edae5,Potters (Preparation and Manufacturing),false,/static/img/icons/cbo/cbo_7.png,7523,,,"Preparation, Manufacturing",Potters,42057,true,profiles/cbo/7523/
false,true,#9edae5,Glassware and Ceramics (Art and Decoration),false,/static/img/icons/cbo/cbo_7.png,7524,,,"Art, Decorations, Glassware",Glassware and Ceramic Workers,4069,true,profiles/cbo/7524/
false,true,#9edae5,Supervisors Textile Industry,false,/static/img/icons/cbo/cbo_7.png,7601,,,false,Textile Supervisors,19593,true,profiles/cbo/7601/
false,true,#9edae5,Supervisors in the Tanning Industry,false,/static/img/icons/cbo/cbo_7.png,7602,,,false,Tanning Supervisors,196,true,profiles/cbo/7602/
false,true,#9edae5,Supervisors in Making Clothing,false,/static/img/icons/cbo/cbo_7.png,7603,,,false,Clothing Manufacturing Supervisors,15433,true,profiles/cbo/7603/
false,true,#9edae5,Supervisors in Making Shoes,false,/static/img/icons/cbo/cbo_7.png,7604,,,"Supervisors, Shoes, Manufacturing",Cobbler Supervisors,8282,true,profiles/cbo/7604/
false,true,#9edae5,"Supervisors of Manufactured Goods from Fabrics, Leather and Related",false,/static/img/icons/cbo/cbo_7.png,7605,,,"Fabric, Clothing, Garments, Manufacturing",Manufactured Fabrics Supervisors,3674,true,profiles/cbo/7605/
false,true,#9edae5,Supervisors Graphic Arts,false,/static/img/icons/cbo/cbo_7.png,7606,,,false,Graphic Production Supervisors,5049,true,profiles/cbo/7606/
false,true,#9edae5,Workers Multipurpose Textile Industries,false,/static/img/icons/cbo/cbo_7.png,7610,,,false,General Textile Workers,32288,true,profiles/cbo/7610/
false,true,#9edae5,Workers Classification of Textile Fibers and Washing Wool,false,/static/img/icons/cbo/cbo_7.png,7611,,,false,Wool and Fiber Workers,1479,true,profiles/cbo/7611/
false,true,#9edae5,Operators Wiring,false,/static/img/icons/cbo/cbo_7.png,7612,,,false,Textile Wiring Workers,22374,true,profiles/cbo/7612/
false,true,#9edae5,Operators Loom and Similar Machines,false,/static/img/icons/cbo/cbo_7.png,7613,,,false,Loom Operators,32167,true,profiles/cbo/7613/
false,true,#9edae5,"Workers Finishing, Dyeing and Printing of Textiles",false,/static/img/icons/cbo/cbo_7.png,7614,,,false,Textile Dyers,25540,true,profiles/cbo/7614/
false,true,#9edae5,Inspectors and Reviewers Textile Production,false,/static/img/icons/cbo/cbo_7.png,7618,,,Reviewers,Textile Inspectors,23532,true,profiles/cbo/7618/
false,true,#9edae5,Workers Polyvalent the Tanning of Hides and Skins,false,/static/img/icons/cbo/cbo_7.png,7620,,,false,Other Leather Treatment Workers,8958,true,profiles/cbo/7620/
false,true,#9edae5,Workers Preparing the Tanning of Hides and Skins,false,/static/img/icons/cbo/cbo_7.png,7621,,,false,Leather Preparation Workers,2069,true,profiles/cbo/7621/
false,true,#9edae5,Workers from the Tanning of Hides and Skins,false,/static/img/icons/cbo/cbo_7.png,7622,,,false,Leather Tanners,5385,true,profiles/cbo/7622/
false,true,#9edae5,Workers Finishing Hides and Skins,false,/static/img/icons/cbo/cbo_7.png,7623,,,false,Leather Finishers,7007,true,profiles/cbo/7623/
false,true,#9edae5,Professionals Polyvalent Making Clothes,false,/static/img/icons/cbo/cbo_7.png,7630,Arian Giacomet,https://flic.kr/p/7ZUMXZ,"Tailor, Leather, Seamstress",Other Clothing Manufacturing Workers,64843,true,profiles/cbo/7630/
false,true,#9edae5,Workers Preparing the Clothing Industry,false,/static/img/icons/cbo/cbo_7.png,7631,Nilani Goettems,https://flic.kr/p/6q8CWu,"Clothes, Clothing",Clothing Preparation Workers,106521,true,profiles/cbo/7631/
false,true,#9edae5,Operators of Machines for Stitching Pieces of Clothing,false,/static/img/icons/cbo/cbo_7.png,7632,João Paulo Corrêa de Carvalho,https://flic.kr/p/6jjSQ8,Garment,Stitching Machine Operators,330157,true,profiles/cbo/7632/
false,true,#9edae5,Operators of Machines for Embroidery and Finishing of Garments,false,/static/img/icons/cbo/cbo_7.png,7633,Uniformes Premier,https://flic.kr/p/7UMau4,Garments,Embroidery Machine Operators,58623,true,profiles/cbo/7633/
false,true,#9edae5,Polyvalent Workers Making Shoes,false,/static/img/icons/cbo/cbo_7.png,7640,CNI Confederação Nacional da Indústria,https://flic.kr/p/dtupin,false,Other Footwear Manufacturing Workers,89178,true,profiles/cbo/7640/
false,true,#9edae5,Workers Preparing the Manufacture of Footwear,false,/static/img/icons/cbo/cbo_7.png,7641,CNI Confederação Nacional da Indústria,https://flic.kr/p/m2MQ6D,Footwear Workers,Footwear Preparation Workers,61283,true,profiles/cbo/7641/
false,true,#9edae5,Machine Operators Sew and Assemble Shoes,false,/static/img/icons/cbo/cbo_7.png,7642,,,Shoe Assemblers,Footwear Assemblers,41459,true,profiles/cbo/7642/
false,true,#9edae5,Workers Finishing Footwear,false,/static/img/icons/cbo/cbo_7.png,7643,,,false,Footwear Finishers,21927,true,profiles/cbo/7643/
false,true,#9edae5,Workers Polyvalent Manufactured Goods Fabrics and Leathers,false,/static/img/icons/cbo/cbo_7.png,7650,,,false,Other Leather Product Workers,1727,true,profiles/cbo/7650/
false,true,#9edae5,"Workers Preparing Artifacts Fabrics, Leather and Upholstery",false,/static/img/icons/cbo/cbo_7.png,7651,,,false,Leather Upholstery Workers,5404,true,profiles/cbo/7651/
false,true,#9edae5,Workers in the Manufacturing of Fabrics and Leathers Artifacts,false,/static/img/icons/cbo/cbo_7.png,7652,,,false,Leather Manufacturing Workers,20267,true,profiles/cbo/7652/
false,true,#9edae5,Machine Operators in Manufacturing of Leather Goods,false,/static/img/icons/cbo/cbo_7.png,7653,,,"Leather, Manufacturing",Leather Machine Operators,5638,true,profiles/cbo/7653/
false,true,#9edae5,Workers Finishing of Fabrics and Leather Artifacts,false,/static/img/icons/cbo/cbo_7.png,7654,,,"Fabrics, Leather",Leather Product Finishers,5874,true,profiles/cbo/7654/
false,true,#9edae5,Workers Prepress Graphics,false,/static/img/icons/cbo/cbo_7.png,7661,,,"Photolithography, Calcographic, Serigraphic",Prepress Graphics Workers,28474,true,profiles/cbo/7661/
false,true,#9edae5,Workers Graphic Printing,false,/static/img/icons/cbo/cbo_7.png,7662,Carol Chmi,https://flic.kr/p/aZGXtX,"Graphic Design, Typography, Designers",Printers,60597,true,profiles/cbo/7662/
false,true,#9edae5,Workers Finish Chart,false,/static/img/icons/cbo/cbo_7.png,7663,,,Cutters,Print Finishers,47891,true,profiles/cbo/7663/
false,true,#9edae5,Workers Photo Lab and Radiological,false,/static/img/icons/cbo/cbo_7.png,7664,,,false,Photo Lab Technicians,7177,true,profiles/cbo/7664/
false,true,#9edae5,"Workers of Handloom Weaving, Knitting, Crochet, Lace and Similar",false,/static/img/icons/cbo/cbo_7.png,7681,,,"Crochet, Lace",Weavers and Knitters,2941,true,profiles/cbo/7681/
false,true,#9edae5,Workers Craft of Making Parts and Tissues,false,/static/img/icons/cbo/cbo_7.png,7682,,,Craft Workers,Tissue Makers,2579,true,profiles/cbo/7682/
false,true,#9edae5,Workers of Making Handmade Footwear and Leather and Fur,false,/static/img/icons/cbo/cbo_7.png,7683,,,Footwear,Leather and Fur Footwear Workers,16861,true,profiles/cbo/7683/
false,true,#9edae5,Typesetters and Related Workers Typographical,false,/static/img/icons/cbo/cbo_7.png,7686,,,Typesetters,Typographers,4517,true,profiles/cbo/7686/
false,true,#9edae5,Bookbinders and Reclaimers Books (Small Batch or Unit),false,/static/img/icons/cbo/cbo_7.png,7687,,,"Bookbinders, Book Reclaimers",Bookbinders,2242,true,profiles/cbo/7687/
false,true,#9edae5,"Supervisors in Wood Industry, Furniture and Carpentry Vehicular",false,/static/img/icons/cbo/cbo_7.png,7701,,,false,Carpentry Supervisors,11933,true,profiles/cbo/7701/
false,true,#9edae5,Cabinetmakers and Related,false,/static/img/icons/cbo/cbo_7.png,7711,Alexandra Proença,https://flic.kr/p/fZj6ZP,false,Cabinetmakers,94056,true,profiles/cbo/7711/
false,true,#9edae5,Workers Handling and Preparation of Wood,false,/static/img/icons/cbo/cbo_7.png,7721,,,Wood Preparation,Wood Preparation Workers,16346,true,profiles/cbo/7721/
false,true,#9edae5,Machine Operators Split Wood,false,/static/img/icons/cbo/cbo_7.png,7731,,,false,Wood Cutting Machine Operators,36200,true,profiles/cbo/7731/
false,true,#9edae5,Machine Operators Agglomeration and Pressing Plate,false,/static/img/icons/cbo/cbo_7.png,7732,,,false,Wood Plate Pressing Operators,2971,true,profiles/cbo/7732/
false,true,#9edae5,Operators Conventional Machining Wood,false,/static/img/icons/cbo/cbo_7.png,7733,,,false,Other Wood Machining Operators,30776,true,profiles/cbo/7733/
false,true,#9edae5,Operators Wood Machine to Machine (Series Production),false,/static/img/icons/cbo/cbo_7.png,7734,,,false,Wood Series Machinery Operators,10147,true,profiles/cbo/7734/
false,true,#9edae5,Machinists CNC Machining Wood,false,/static/img/icons/cbo/cbo_7.png,7735,,,false,CNC Wood Machinists,5006,true,profiles/cbo/7735/
false,true,#9edae5,Assemblers Furniture and Wooden Artifacts,false,/static/img/icons/cbo/cbo_7.png,7741,Argeu Bernardo de Andrade Montador de Móveis em Recife,https://flic.kr/p/cxAQiL,false,Furniture Assemblers,86207,true,profiles/cbo/7741/
false,true,#9edae5,Workers Art and Finishing Wood Furniture,false,/static/img/icons/cbo/cbo_7.png,7751,,,"Art, Wood Furniture",Wood Finishers,7329,true,profiles/cbo/7751/
false,true,#9edae5,"Makers of Wooden Artifacts, Wicker Furniture and Related",false,/static/img/icons/cbo/cbo_7.png,7764,,,"Wicker, Furtiture, Woodwork",Carpenters,3647,true,profiles/cbo/7764/
false,true,#9edae5,Carpenters Naval,false,/static/img/icons/cbo/cbo_7.png,7771,,,false,Naval Carpenters,612,true,profiles/cbo/7771/
false,true,#9edae5,Carpenters of Bodies and Trailers,false,/static/img/icons/cbo/cbo_7.png,7772,,,Trailers,Land Vehicle Carpenters,965,true,profiles/cbo/7772/
false,true,#9edae5,Supervisors of Workers Packing and Labeling,false,/static/img/icons/cbo/cbo_7.png,7801,,,false,Packing and Labeling Supervisors,10993,true,profiles/cbo/7801/
false,true,#9edae5,Conductors Robotic Processes,false,/static/img/icons/cbo/cbo_7.png,7811,,,false,Robotic Operators,1190,true,profiles/cbo/7811/
false,true,#9edae5,Operators Remotely Controlled Underwater Vehicles,false,/static/img/icons/cbo/cbo_7.png,7813,,,Underwater Vehicles,Submarine Operators,1031,true,profiles/cbo/7813/
false,true,#9edae5,Workers Underwater,false,/static/img/icons/cbo/cbo_7.png,7817,,,false,Underwater Workers,2197,true,profiles/cbo/7817/
false,true,#9edae5,Operators of Machinery and Lifting Equipment,false,/static/img/icons/cbo/cbo_7.png,7821,,,false,Crane Operators,48522,true,profiles/cbo/7821/
false,true,#9edae5,Operators of Cargo Handling Equipment,false,/static/img/icons/cbo/cbo_7.png,7822,iKumpunen,https://pixabay.com/photo-748152/,false,Cargo Equipment Operators,146189,true,profiles/cbo/7822/
false,true,#9edae5,Drivers of Vehicles from Small and Medium,false,/static/img/icons/cbo/cbo_7.png,7823,Marcelo Braga,https://flic.kr/p/81eE95,false,Passenger Vehicle Drivers,555580,true,profiles/cbo/7823/
false,true,#9edae5,"Drivers of Buses, Subways and Road",false,/static/img/icons/cbo/cbo_7.png,7824,422737,https://pixabay.com/photo-1174294/,Conductor,Public Transit Driver,379224,true,profiles/cbo/7824/
false,true,#9edae5,Drivers of Vehicles of General Cargo,false,/static/img/icons/cbo/cbo_7.png,7825,janeb13,https://pixabay.com/photo-1181063/,Truck Drivers,General Cargo Drivers,997951,true,profiles/cbo/7825/
false,true,#9edae5,Operators of Vehicles on Rails and Overhead Cables,false,/static/img/icons/cbo/cbo_7.png,7826,,,"Overhead Cables, Rails",Train Operators,13059,true,profiles/cbo/7826/
false,true,#9edae5,Workers Waterway,false,/static/img/icons/cbo/cbo_7.png,7827,,,false,Waterway Workers,27182,true,profiles/cbo/7827/
false,true,#9edae5,Conductors of Animals and Animal-Drawn Vehicles and Pedals,false,/static/img/icons/cbo/cbo_7.png,7828,,,false,Animal-Drawn Vehicle Conductors,3232,true,profiles/cbo/7828/
false,true,#9edae5,Workers Maneuver Transport on Rails,false,/static/img/icons/cbo/cbo_7.png,7831,,,"Transport, Rails",Train Workers,14433,true,profiles/cbo/7831/
false,true,#9edae5,Workers Loading and Unloading of Goods,false,/static/img/icons/cbo/cbo_7.png,7832,Sunset Removals,https://flic.kr/p/pJLFhq,false,Movers,579840,true,profiles/cbo/7832/
false,true,#9edae5,Workers Packing and Labeling,false,/static/img/icons/cbo/cbo_7.png,7841,Assembleia Legislativa do Paraná,https://flic.kr/p/a88u55,false,Packing and Labeling Workers,269433,true,profiles/cbo/7841/
false,true,#9edae5,Feeders Production Lines,false,/static/img/icons/cbo/cbo_7.png,7842,falco,https://pixabay.com/photo-1137993/,false,Production Line Feeders,951338,true,profiles/cbo/7842/
false,true,#9edae5,Artisans,false,/static/img/icons/cbo/cbo_7.png,7911,,,false,General Artisans,839,true,profiles/cbo/7911/
false,true,#ffc41c,Production Workers Industrial Goods and Services,false,/static/img/icons/cbo/cbo_8.png,8,chaingam990,https://pixabay.com/photo-722863/,false,Industrial Workers,1641967,true,profiles/cbo/8/
false,true,#ffc41c,"Production Supervisors in the Chemical, Petrochemical and Related",false,/static/img/icons/cbo/cbo_8.png,8101,,,Petrochemical,Chemical Production Supervisors,7951,true,profiles/cbo/8101/
false,true,#ffc41c,Production Supervisors in Manufacturing Industries of Plastics and Rubbers,false,/static/img/icons/cbo/cbo_8.png,8102,,,Production,Plastics and Rubber Production Supervisors,7079,true,profiles/cbo/8102/
false,true,#ffc41c,"Production Supervisors in Industries of Pharmaceuticals, Cosmetics and Related",false,/static/img/icons/cbo/cbo_8.png,8103,,,false,Pharmacuetical Production Supervisors,2485,true,profiles/cbo/8103/
false,true,#ffc41c,"Operators Multipurpose Equipment for Chemical, Petrochemical and Related",false,/static/img/icons/cbo/cbo_8.png,8110,,,"Petrochemical, Chemists",Generic Chemical Equipment Operators,9782,true,profiles/cbo/8110/
false,true,#ffc41c,Equipment Operators Grinding and Mixing Materials (and Related Chemical Treatments),false,/static/img/icons/cbo/cbo_8.png,8111,,,false,Grinding and Mixing Machine Operators,16625,true,profiles/cbo/8111/
false,true,#ffc41c,Operators Roasting and Chemical Treatments of Radioactive Materials,false,/static/img/icons/cbo/cbo_8.png,8112,,,false,Chemical Treatment Workers,1748,true,profiles/cbo/8112/
false,true,#ffc41c,Operators of Filtration and Separation Equipment,false,/static/img/icons/cbo/cbo_8.png,8113,,,"Seperation, Equipment Operators",Filtration Workers,18330,true,profiles/cbo/8113/
false,true,#ffc41c,"Equipment Operators Distillation, Evaporation and Reaction",false,/static/img/icons/cbo/cbo_8.png,8114,,,false,Distilling Equipment Operators,6867,true,profiles/cbo/8114/
false,true,#ffc41c,Operators of Equipment Production and Refining of Oil and Gas,false,/static/img/icons/cbo/cbo_8.png,8115,,,false,Oil and Gas Production Equipment Operators ,2089,true,profiles/cbo/8115/
false,true,#ffc41c,Equipment Operators Coking,false,/static/img/icons/cbo/cbo_8.png,8116,,,Coke,Coke Equipment Operators,4816,true,profiles/cbo/8116/
false,true,#ffc41c,"Plant and Machine Operators of Plastic Products, Rubber Molders and Paraffins",false,/static/img/icons/cbo/cbo_8.png,8117,pashminu,https://pixabay.com/photo-852921/,false,Rubber and Plastics Machine Operators,91440,true,profiles/cbo/8117/
false,true,#ffc41c,"Operators of Plant and Machinery of Pharmaceuticals, Cosmetics and Related",false,/static/img/icons/cbo/cbo_8.png,8118,,,false,Pharmacuetical Machinery Operators,19228,true,profiles/cbo/8118/
false,true,#ffc41c,Workers in the Manufacturing of Ammunition and Explosive Chemicals,false,/static/img/icons/cbo/cbo_8.png,8121,,,false,Ammunition Manufacturing Workers,2758,true,profiles/cbo/8121/
false,true,#ffc41c,"Operators of Processes of Processing Industries of Chemicals, Petrochemicals and Related",false,/static/img/icons/cbo/cbo_8.png,8131,UnB Agência,https://flic.kr/p/oy7W9o,Petrochemicals,Chemical Processing Workers,70876,true,profiles/cbo/8131/
false,true,#ffc41c,Laboratorians Industrial Auxiliary,false,/static/img/icons/cbo/cbo_8.png,8181,,,false,Industrial Lab Operators,22384,true,profiles/cbo/8181/
false,true,#ffc41c,Production Supervisors in Steel Industries,false,/static/img/icons/cbo/cbo_8.png,8201,,,false,Steel Production Supervisors,2932,true,profiles/cbo/8201/
false,true,#ffc41c,Supervisors in Manufacturing Building Materials (Glass and Ceramics),false,/static/img/icons/cbo/cbo_8.png,8202,,,"Glass, Ceramics",Building Material Supervisors,6167,true,profiles/cbo/8202/
false,true,#ffc41c,Operators Sinter,false,/static/img/icons/cbo/cbo_8.png,8211,,,false,Sinter Operators,3993,true,profiles/cbo/8211/
false,true,#ffc41c,Operators First Fusion Furnaces and Steelworks,false,/static/img/icons/cbo/cbo_8.png,8212,,,false,Furnace Operators,23475,true,profiles/cbo/8212/
false,true,#ffc41c,Laminating Equipment Operators,false,/static/img/icons/cbo/cbo_8.png,8213,,,false,Laminating Operators,11321,true,profiles/cbo/8213/
false,true,#ffc41c,Operators Finishing Equipment and Sheet Metal,false,/static/img/icons/cbo/cbo_8.png,8214,JonKline,https://pixabay.com/photo-673559/,false,Metal Finishing Operators,60762,true,profiles/cbo/8214/
false,true,#ffc41c,Forneiros Metallurgical (Second Melting and Reheating),false,/static/img/icons/cbo/cbo_8.png,8221,,,false,Metal Reheating Operators,5614,true,profiles/cbo/8221/
false,true,#ffc41c,"Operators in the Preparation of Doughs for Abrasive Glass, Ceramic, Porcelain and Construction Materials",false,/static/img/icons/cbo/cbo_8.png,8231,,,Construction Materials,Glass Preparation Operators,4701,true,profiles/cbo/8231/
false,true,#ffc41c,"Operators Manufacturing Equipment and Processing Crystals, Glass, Ceramics, Porcelain, Glass Fibers, Abrasives, and the Like",false,/static/img/icons/cbo/cbo_8.png,8232,,,"Processing Equipment, Glass, Ceramics, Porcelain, Glass Fibers",Glass Manufacturing Operators,10445,true,profiles/cbo/8232/
false,true,#ffc41c,Operators of Facilities and Equipment Manufacturing of Construction Materials,false,/static/img/icons/cbo/cbo_8.png,8233,,,Prefab,Construction Equipment Operators,28067,true,profiles/cbo/8233/
false,true,#ffc41c,Workers in Manufacturing Structural Ceramics for Construction,false,/static/img/icons/cbo/cbo_8.png,8281,Mario Cesar Bucci,https://flic.kr/p/ruyknr,Construction Materials,Construction Ceramic Manufacturing Workers,48715,true,profiles/cbo/8281/
false,true,#ffc41c,Supervisors of Pulp &amp; Paper,false,/static/img/icons/cbo/cbo_8.png,8301,,,false,Paper Manufacturing Supervisors,3393,true,profiles/cbo/8301/
false,true,#ffc41c,Preparers Pulp for Papermaking,false,/static/img/icons/cbo/cbo_8.png,8311,,,false,Paper Pulp Manufacturing Workers,5422,true,profiles/cbo/8311/
false,true,#ffc41c,Operators of Machinery for Paper and Cardboard,false,/static/img/icons/cbo/cbo_8.png,8321,,,false,Paper and Cardboard Manufacturing Workers,21258,true,profiles/cbo/8321/
false,true,#ffc41c,Machine Operators in Manufacturing Paper and Cardboard,false,/static/img/icons/cbo/cbo_8.png,8331,,,false,Paper Machinery Operators,13249,true,profiles/cbo/8331/
false,true,#ffc41c,Workers Handmade Paper Products and Cardboard,false,/static/img/icons/cbo/cbo_8.png,8332,,,false,Handmade Paper Product Workers,3089,true,profiles/cbo/8332/
false,true,#ffc41c,"Supervisors Manufacture of Food, Beverages and Tobacco",false,/static/img/icons/cbo/cbo_8.png,8401,,,false,Food Manufacturing Supervisors,23720,true,profiles/cbo/8401/
false,true,#ffc41c,"Workers Processing Industry in Grains, Cereals and Related",false,/static/img/icons/cbo/cbo_8.png,8411,,,false,Grains Processing Workers,10050,true,profiles/cbo/8411/
false,true,#ffc41c,Workers in the Processing of Salt,false,/static/img/icons/cbo/cbo_8.png,8412,,,Grain,Salt Processing Workers,1770,true,profiles/cbo/8412/
false,true,#ffc41c,Workers in Manufacturing and Refining Sugar,false,/static/img/icons/cbo/cbo_8.png,8413,,,false,Sugar Processing Workers,14491,true,profiles/cbo/8413/
false,true,#ffc41c,Workers in Manufacturing and Food Preservation,false,/static/img/icons/cbo/cbo_8.png,8414,Selma Kroehne,https://flic.kr/p/afdEL9,false,Food Preservation Workers,76295,true,profiles/cbo/8414/
false,true,#ffc41c,Workers in the Pasteurization of Milk and Manufacture of Dairy and Related,false,/static/img/icons/cbo/cbo_8.png,8415,,,false,Dairy Pastuerization Workers,24743,true,profiles/cbo/8415/
false,true,#ffc41c,"Workers in the Industrialization of Coffee, Cacao, and Mate-Related Products",false,/static/img/icons/cbo/cbo_8.png,8416,,,false,Coffee and Tea Workers,2862,true,profiles/cbo/8416/
false,true,#ffc41c,"Workers in Manufacturing Rum, Beer, Wine and Other Beverages",false,/static/img/icons/cbo/cbo_8.png,8417,,,"Run, Beer, Wine",Beverage Manufacturing Workers,10306,true,profiles/cbo/8417/
false,true,#ffc41c,"Equipment Operators in the Manufacture of Bread, Pasta, Sweets, Chocolates and Chocolate",false,/static/img/icons/cbo/cbo_8.png,8418,,,"Bread, Pasta, Sweets, Desserts, Chocolate",Pastry Manufacturing Workers,36050,true,profiles/cbo/8418/
false,true,#ffc41c,Cigarreiros and Improvers Smoke,false,/static/img/icons/cbo/cbo_8.png,8421,,,false,Other Tobacco Workers,4461,true,profiles/cbo/8421/
false,true,#ffc41c,Amberjacks,false,/static/img/icons/cbo/cbo_8.png,8422,,,false,Cigar Workers,645,true,profiles/cbo/8422/
false,true,#ffc41c,Cigarreiros,false,/static/img/icons/cbo/cbo_8.png,8423,,,false,Cigarette Workers,0,true,profiles/cbo/8423/
false,true,#ffc41c,Craft Workers in Food Preservation,false,/static/img/icons/cbo/cbo_8.png,8481,,,false,Craft Food Preservation Workers,14534,true,profiles/cbo/8481/
false,true,#ffc41c,Craft Workers in Pasteurization of Milk and Manufacture of Dairy and Related,false,/static/img/icons/cbo/cbo_8.png,8482,,,"Pastuerization, Milk",Craft Dairy Pasteurization Workers,5921,true,profiles/cbo/8482/
false,true,#ffc41c,"Bakers, Confectioners and Related",false,/static/img/icons/cbo/cbo_8.png,8483,Michele Mastroserio,https://flic.kr/p/oPSCq6,false,Bakers,209424,true,profiles/cbo/8483/
false,true,#ffc41c,Workers in Tasting and Grading of Grain and Related,false,/static/img/icons/cbo/cbo_8.png,8484,,,false,Food Tasters,5368,true,profiles/cbo/8484/
false,true,#ffc41c,Butchers and the Like,false,/static/img/icons/cbo/cbo_8.png,8485,Danilo Arenas Ireijo,https://flic.kr/p/9QeFAZ,false,Butchers,394679,true,profiles/cbo/8485/
false,true,#ffc41c,Craft Workers in the Tobacco Industry,false,/static/img/icons/cbo/cbo_8.png,8486,,,false,Craft Tobacoo Workers,612,true,profiles/cbo/8486/
false,true,#ffc41c,Supervisors of the Production of Utilities,false,/static/img/icons/cbo/cbo_8.png,8601,,,false,Utility Supervisors,11991,true,profiles/cbo/8601/
false,true,#ffc41c,"Operators of Generating Facilities and Power Distribution, Hydraulic, Thermal or Nuclear",false,/static/img/icons/cbo/cbo_8.png,8611,,,false,Other Power Distribution Workers,8822,true,profiles/cbo/8611/
false,true,#ffc41c,Operators of Electricity Distribution,false,/static/img/icons/cbo/cbo_8.png,8612,,,false,Electricity Distrubution Workers,2453,true,profiles/cbo/8612/
false,true,#ffc41c,Operators of Steam and Utilities,false,/static/img/icons/cbo/cbo_8.png,8621,Daz Bergman,https://flic.kr/p/8BHGz7,false,Steam Utility Workers,199226,true,profiles/cbo/8621/
false,true,#ffc41c,"Operators of Collection, Treatment and Distribution of Water",false,/static/img/icons/cbo/cbo_8.png,8622,,,"Water Treatment, Water Distribution",Water Utility Workers,22126,true,profiles/cbo/8622/
false,true,#ffc41c,Operators Abstraction Facilities and Sewage,false,/static/img/icons/cbo/cbo_8.png,8623,,,false,Sewage Workers,17219,true,profiles/cbo/8623/
false,true,#ffc41c,"Operators of Facilities for Extraction, Processing, Bottling and Distribution of Gases",false,/static/img/icons/cbo/cbo_8.png,8624,,,false,Gas Utility Workers,3029,true,profiles/cbo/8624/
false,true,#ffc41c,Operators of Refrigeration and Air-Conditioning,false,/static/img/icons/cbo/cbo_8.png,8625,,,false,Refrigeration Workers,4109,true,profiles/cbo/8625/
false,true,#581f05,Workers in Repair and Maintenance Services,false,/static/img/icons/cbo/cbo_9.png,9,skeeze,https://pixabay.com/photo-857128/,false,Maintenance and Repair Workers,1192122,true,profiles/cbo/9/
false,true,#581f05,"Supervisors in Repair and Maintenance of Industrial Machinery and Equipment, Commercial and Residential",false,/static/img/icons/cbo/cbo_9.png,9101,,,Machinists,Industrial Machinery Maintenance Supervisors,30751,true,profiles/cbo/9101/
false,true,#581f05,Supervisors in Repair and Maintenance Vehicle,false,/static/img/icons/cbo/cbo_9.png,9102,,,"Maintenance, Vehicle",Vehicle Maintenance Supervisors,7326,true,profiles/cbo/9102/
false,true,#581f05,"Supervisors of Other Workers Repair Services, Upkeep and Maintenance",false,/static/img/icons/cbo/cbo_9.png,9109,,,"Upkeep, Staff",Other Maintenance Supervisors,1934,true,profiles/cbo/9109/
false,true,#581f05,"Mechanical Maintenance of Pumps, Motors, Compressors and Transmission Equipment",false,/static/img/icons/cbo/cbo_9.png,9111,,,Turbines,Pump and Motor Mechanics,21845,true,profiles/cbo/9111/
false,true,#581f05,Mechanical Maintenance and Installation of HVAC and Refrigeration Equipment,false,/static/img/icons/cbo/cbo_9.png,9112,,,false,HVAC Maintenance Workers,26583,true,profiles/cbo/9112/
false,true,#581f05,Mechanical Maintenance of Industrial Machines,false,/static/img/icons/cbo/cbo_9.png,9113,Ingeniørforeningen IDA,https://flic.kr/p/iQizwg,false,Industrial Machine Maintenance Workers,211643,true,profiles/cbo/9113/
false,true,#581f05,Mechanical Maintenance of Heavy Machinery and Agricultural Equipment,false,/static/img/icons/cbo/cbo_9.png,9131,,,false,Heavy Machinery Mechanics,34072,true,profiles/cbo/9131/
false,true,#581f05,Mechanical Aircraft Maintenance,false,/static/img/icons/cbo/cbo_9.png,9141,,,Maintenance,Aircraft Mechanics,12438,true,profiles/cbo/9141/
false,true,#581f05,Mechanical Maintenance of Marine Engines and Equipment,false,/static/img/icons/cbo/cbo_9.png,9142,,,"Marine Engines, Mechanical Maintenance",Marine Equipment Maintenance ,1120,true,profiles/cbo/9142/
false,true,#581f05,Mechanical Maintenance Metroferroviìária,false,/static/img/icons/cbo/cbo_9.png,9143,,,false,Subway Mechanics,9498,true,profiles/cbo/9143/
false,true,#581f05,Mechanical Maintenance of Automotive Vehicles,false,/static/img/icons/cbo/cbo_9.png,9144,Primeiro Ano Jornalismo UEPG,https://flic.kr/p/8XSqZ1,Car Mechanics,Car Mechanics,241395,true,profiles/cbo/9144/
